ID + pdf_title,ID,post_title,post_name,guid,pdf_id,pdf_title,pdf_url_original,pdf_url,equal?
247131,247131,[Press release] Catalyst Fund announces its latest cohort of companies bringing inclusive fintech solutions to underserved communities,cf-welcomes-paypal-cohort-9,https://bfaglobal.com/?p=247131,,,,,
247446,247446,Is digital commerce the future for mobile money providers?,is-digital-commerce-the-future-for-mobile-money-providers,https://bfaglobal.com/?p=247446,,,,,
247757,247757,Getting your fintech brand right: stand out with color,getting-your-fintech-brand-right-stand-out-with-color,https://bfaglobal.com/?p=247757,,,,,
248305,248305,Finding product-market fit and improving operations during COVID,finding-product-market-fit-and-improving-operations-during-covid,https://bfaglobal.com/?p=248305,,,,,
248557,248557,Building a Digital Finance for Climate Resilience Ecosystem: Insights from Industry Leaders,building-a-digital-finance-for-climate-resilience-ecosystem-insights-from-industry-leaders,https://bfaglobal.com/?p=248557,,,,,
250025,250025,"Why we invested: HealthDart is providing accessible, affordable healthcare services to townships in South Africa",why-we-invested-healthdart-is-providing-accessible-affordable-healthcare-services-to-townships-in-south-africa,https://bfaglobal.com/?p=250025,,,,,
250822,250822,Investment Brief: The Opportunity in Digital Finance for Climate Resilience (DF4CR),the-opportunity-in-digital-finance-for-climate-resilience-df4cr,https://bfaglobal.com/?page_id=250822,,,,,
250883,250883,The opportunity in Digital Finance for Climate Resilience (DF4CR),the-opportunity-in-digital-finance-for-climate-resilience-df4cr,https://bfaglobal.com/?p=250883,,,,,
251414,251414,Three common mistakes startups make when running lean experiments – and how to avoid them,three-common-mistakes-startups-make-when-running-lean-experiments-and-how-to-avoid-them,https://bfaglobal.com/?p=251414,,,,,
252178,252178,[Press release] Four Ghanaian digital companies receive funding and acceleration support through the Catalyst Fund Inclusive Digital Commerce Accelerator program,second-cohort-inclusive-digital-commerce-ghana,https://bfaglobal.com/?p=252178,,,,,
252249,252249,Digital finance can enable 1 billion people to access climate resilience solutions by 2030,digital-finance-can-enable-1-billion-people-to-access-climate-resilience-solutions-by-2030,https://bfaglobal.com/?p=252249,,,,,
252269,252269,Cross-Cutting Themes for the Emergence of the DF4CR Ecosystem,cross-cutting-themes-for-the-emergence-of-the-df4cr-ecosystem,https://bfaglobal.com/?p=252269,,,,,
252319,252319,Press release: New Global Climate Task Force Launches Framework for Digital Financial Solutions to Improve the Climate Resilience of One Billion People,press-release-new-global-climate-task-force-launches-framework-for-digital-financial-solutions-to-improve-the-climate-resilience-of-one-billion-people,https://bfaglobal.com/?p=252319,,,,,
252690,252690,Digital Finance for Climate Resilience: A Framework for Action Launch Event,digital-finance-for-climate-resilience-a-framework-for-action-launch-event,https://bfaglobal.com/?p=252690,,,,,
254941,254941,Lessons from building innovation ecosystems: 8 key tips for startups planning partnerships with corporates,lessons-from-building-innovation-ecosystems-8-key-tips-for-startups-planning-partnerships-with-corporates,https://bfaglobal.com/?p=254941,,,,,
256384,256384,Why we invested: Swoove is simplifying logistics for MSMEs in e-commerce,why-we-invested-swoove-is-simplifying-logistics-for-msmes-in-e-commerce,https://bfaglobal.com/?p=256384,,,,,
257364,257364,Women in leadership in financial services,women-in-leadership-in-financial-services,https://bfaglobal.com/?page_id=257364,,,,,
257519,257519,[Press release] Catalyst Fund announces its tenth cohort of companies,cf-welcomes-cohort-10,https://bfaglobal.com/?p=257519,,,,,
257946,257946,Rebuilding livelihoods in displacement,rebuilding-livelihoods-in-displacement,https://bfaglobal.com/?p=257946,,,,,
258321,258321,Climate Resilience Challenge Series,climate-resilience-challenge,https://bfaglobal.com/?page_id=258321,,,,,
258550,258550,Two years of catalyzing talent for inclusive fintech startups,two-years-of-catalyzing-talent-for-inclusive-fintech-startups,https://bfaglobal.com/?p=258550,,,,,
258627,258627,[Press Release] Cash at home still preferred by refugee communities despite an increase in mobile phone ownership: Report,press-release-cash-at-home-still-preferred-by-refugee-communities-despite-an-increase-in-mobile-phone-ownership-report,https://bfaglobal.com/?p=258627,,,,,
258691,258691,Inclusive Fintech Talent Program: Two Years of Impact,talent-program-infographic,https://bfaglobal.com/?p=258691,,,,,
259773,259773,Triggering Exponential Climate Action (TECA),teca,https://bfaglobal.com/?page_id=259773,,,,,
259785,259785,Become a founder,become-a-founder,https://bfaglobal.com/?page_id=259785,,,,,
259789,259789,Waves,waves,https://bfaglobal.com/?page_id=259789,,,,,
259795,259795,Join the community,community,https://bfaglobal.com/?page_id=259795,,,,,
259801,259801,TECA Venture Launching,venture-launching,https://bfaglobal.com/?page_id=259801,,,,,
259816,259816,Our team + advisors,our-team,https://bfaglobal.com/?page_id=259816,,,,,
259840,259840,10 tools to kickstart your startup journey,10-tools-to-kickstart-your-startup-journey,https://bfaglobal.com/?p=259840,,,,,
260229,260229,Contact Us,contact-us,https://bfaglobal.com/?page_id=260229,,,,,
260319,260319,[Press Release] BFA Global and FSD Africa create pioneering $3.3m fintech venture launcher for climate resilience in Africa,press-release,https://bfaglobal.com/?p=260319,,,,,
261318,261318,Join Catalyst Fund,become-a-catalyst-fund-company,https://bfaglobal.com/?page_id=261318,,,,,
262104,262104,TECA Blue Wave Expeditions Series,blue-wave-expeditions-series,https://bfaglobal.com/?page_id=262104,,,,,
262582,262582,Fintech for Resilience Summit,fintech-for-resilience-summit,https://bfaglobal.com/?page_id=262582,,,,,
264418,264418,FAQs,teca-faqs,https://bfaglobal.com/?page_id=264418,,,,,
264422,264422,How to ace your TECA application,how-to-ace-your-teca-application,https://bfaglobal.com/?p=264422,,,,,
264647,264647,Exploring refugees’ usage of financial services in Uganda,exploring-refugees-usage-of-financial-services-in-uganda,https://bfaglobal.com/?p=264647,,,,,
266251,266251,[Press release] FSD Africa invests $3.5M in Catalyst Fund to accelerate and scale pre-seed impact ventures in Africa,press-release-fsd-africa-invests-3-5m-in-catalyst-fund-to-accelerate-and-scale-pre-seed-impact-ventures-in-africa,https://bfaglobal.com/?p=266251,,,,,
267922,267922,TECA Insights,insights,https://bfaglobal.com/?page_id=267922,,,,,
268407,268407,Fellows,fellows,https://bfaglobal.com/?page_id=268407,,,,,
269237,269237,Meet TECA’s inaugural wave,meet-tecas-inaugural-wave,https://bfaglobal.com/?p=269237,,,,,
272002,272002,Climate Champions,climate-champions,https://bfaglobal.com/?page_id=272002,,,,,
272566,272566,Jobtech Alliance,jobtech-alliance,https://bfaglobal.com/?page_id=272566,,,,,
272955,272955,[Press release] BFA Global and Mercy Corps Jobtech Alliance Announce Launch of Startup Accelerator Programs to Improve Livelihoods in Africa,press-release-bfa-global-and-mercy-corps-jobtech-alliance-announce-launch-of-startup-accelerator-programs-to-improve-livelihoods-in-africa,https://bfaglobal.com/?p=272955,,,,,
273421,273421,Digital innovations to build the resilience of South African spazas: The case of A2Pay,digital-innovations-to-build-the-resilience-of-south-african-spazas-the-case-of-a2pay,https://bfaglobal.com/?p=273421,,,,,
273422,273422,Digital innovations to build the resilience of South African spazas:  The case of Yebo Fresh and Vuleka,digital-innovations-to-build-the-resilience-of-south-african-spazas-the-case-of-yebo-fresh-and-vuleka,https://bfaglobal.com/?p=273422,,,,,
273423,273423,Building the resilience of South African spazas through digitization,building-the-resilience-of-south-african-spazas-through-digitization,https://bfaglobal.com/?p=273423,,,,,
273424,273424,How credit can unlock growth and contribute to the financial health of spazas in South Africa’s informal economy,how-credit-can-unlock-growth-and-contribute-to-the-financial-health-of-spazas-in-south-africas-informal-economy,https://bfaglobal.com/?p=273424,,,,,
274667,274667,My experience working at a fintech venture launcher for climate resilience,my-experience-working-at-a-fintech-venture-launcher-for-climate-resilience,https://bfaglobal.com/?p=274667,,,,,
275915,275915,[Press Release] Catalyst Fund announces $2 million investment into 10 startups accelerating Africa’s adaptation and resilience to climate change,meet-k11,https://bfaglobal.com/?p=275915,,,,,
275927,275927,Resilience+ Innovation Facility,resilience-innovation-facility,https://bfaglobal.com/?page_id=275927,,,,,
275944,275944,CIFAR Alliance,cifar-alliance,https://bfaglobal.com/?page_id=275944,,,,,
275975,275975,Why we invested: Agro Supply is helping Ugandan farmers save money and deal with unforeseen shocks,why-we-invested-agro-supply,https://bfaglobal.com/?p=275975,,,,,
275981,275981,Why we invested: Assuraf is offering unprecedented insurance access to end-users in Senegal,why-we-invested-assuraf,https://bfaglobal.com/?p=275981,,,,,
275999,275999,"Why we invested: Farm to Feed is creating a digitally-enabled solution to reduce food loss and waste, while improving farmers’ incomes in Kenya",why-we-invested-farm-to-feed,https://bfaglobal.com/?p=275999,,,,,
276004,276004,Why we invested: Farmz2U is improving the resilience of farmers in Kenya and Nigeria,why-we-invested-farmz2u,https://bfaglobal.com/?p=276004,,,,,
276008,276008,"Why we invested: Octavia Carbon is the Global South’s first Direct Air Capture (DAC) company, building the world’s lowest-cost DAC hub",why-we-invested-octavia-carbon,https://bfaglobal.com/?p=276008,,,,,
277334,277334,TECA Portfolio,teca-portfolio,https://bfaglobal.com/?page_id=277334,,,,,
277412,277412,[Press Release] 7 African Startups to Receive $385k to Develop Solutions for the Blue Economy,press-release-7-african-startups-to-receive-385k-to-develop-solutions-for-the-blue-economy,https://bfaglobal.com/?p=277412,,,,,
277752,277752,Digital Onboarding Playbook,digital-onboarding-playbook,https://bfaglobal.com/?page_id=277752,,,,,
278416,278416,Accelerating digital commerce in Ghana to benefit young womens' livelihoods: What we learned from our work with Tendo,accelerating-digital-commerce-in-ghana-to-benefit-young-womens-livelihoods-what-we-learned-from-our-work-with-tendo,https://bfaglobal.com/?p=278416,,,,,
278830,278830,Climate innovation for impact: The role of generative AI in serving vulnerable populations,climate-innovation-for-impact-the-role-of-generative-ai-in-serving-vulnerable-populations,https://bfaglobal.com/?p=278830,,,,,
278843,278843,Operationalizing financial health: Experiences from Vietnam,operationalizing-financial-health-experiences-from-vietnam,https://bfaglobal.com/?p=278843,,,,,
278917,278917,Three findings from the application of a financial health index in Vietnam,three-findings-from-the-application-of-a-financial-health-index-in-vietnam,https://bfaglobal.com/?p=278917,,,,,
279350,279350,Strive Mexico,strive-mexico,https://bfaglobal.com/?page_id=279350,,,,,
279390,279390,Strive Community,about-the-strive-community,https://bfaglobal.com/?page_id=279390,,,,,
279391,279391,Contact Strive Mexico,contact-strive-mexico,https://bfaglobal.com/?page_id=279391,,,,,
279393,279393,The Resilience Accelerator,the-resilience-accelerator,https://bfaglobal.com/?page_id=279393,,,,,
279394,279394,Our team - Strive Mexico,our-team-strive-mexico,https://bfaglobal.com/?page_id=279394,,,,,
279398,279398,About the Strive Program in Mexico,about-the-strive-program-in-mexico,https://bfaglobal.com/?page_id=279398,,,,,
279438,279438,Strive Mexico Partners,strive-mexico-partners,https://bfaglobal.com/?page_id=279438,,,,,
279446,279446,Advisory Committee of Strive Learning Network,advisory-committee-of-strive-learning-network,https://bfaglobal.com/?page_id=279446,,,,,
279450,279450,Sobre la Comunidad de Strive,sobre-la-comunidad-de-strive,https://bfaglobal.com/?page_id=279450,,,,,
279457,279457,Strive Mexico - ES,strive-mexico-es,https://bfaglobal.com/?page_id=279457,,,,,
279468,279468,Acerca del programa Strive,acerca-del-programa-strive,https://bfaglobal.com/?page_id=279468,,,,,
279473,279473,Socios,socios,https://bfaglobal.com/?page_id=279473,,,,,
279479,279479,Nuestro Equipo,nuestro-equipo,https://bfaglobal.com/?page_id=279479,,,,,
279481,279481,Comité Asesor,comite-asesor,https://bfaglobal.com/?page_id=279481,,,,,
279482,279482,The Resilience Accelerator ES,acerca-de-la-aceleradora-de-resiliencia,https://bfaglobal.com/?page_id=279482,,,,,
279782,279782,Inclusive Digital Commerce,inclusive-digital-commerce,https://bfaglobal.com/?page_id=279782,,,,,
280020,280020,[Press Release] Jobtech Alliance Announces its First Cohort of Inclusive Jobtech Platforms to Create Work Opportunities and Quality Livelihoods in East and West Africa,press-release-jobtech-alliance-announces-its-first-cohort-of-inclusive-jobtech-platforms-to-create-work-opportunities-and-quality-livelihoods-in-east-and-west-africa,https://bfaglobal.com/?p=280020,,,,,
280194,280194,Insights Strive,insights-strive,https://bfaglobal.com/?page_id=280194,,,,,
280195,280195,Strive Publicaciones,strive-publicaciones,https://bfaglobal.com/?page_id=280195,,,,,
280575,280575,The MSE Radar,the-mse-radar,https://bfaglobal.com/?page_id=280575,,,,,
280593,280593,Mapas interactivos Radar MYPE,el-radar-mype,https://bfaglobal.com/?page_id=280593,,,,,
281494,281494,MSE Resilience Lab,mse-resilience-lab,https://bfaglobal.com/?page_id=281494,,,,,
281526,281526,Laboratorio de resiliencia de MYPES,laboratorio-de-resiliencia-de-mypes,https://bfaglobal.com/?page_id=281526,,,,,
281551,281551,Explorations,explorations,https://bfaglobal.com/?page_id=281551,,,,,
281853,281853,"Learnings from our WhatsApp chatbot survey platform - A lightweight, digital research tool that meets the customers where they are",learnings-from-our-whatsapp-chatbot-survey-platform-a-lightweight-digital-research-tool-that-meets-the-customers-where-they-are,https://bfaglobal.com/?p=281853,,,,,
